"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","AZ1","AZ2","ED1","GA1","GA2","GA3","GE1","GF1","KA1","MA1","MD1","MW1","REM","EQD"
"42260099999","2025-05-13T09:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","340,1,N,0021,1","22000,1,9,N","004000,1,9,9","+0410,1","+0179,1","10012,1",,,,,,,"02,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,99999,9,99,9,99,9",,,"9,9,999,9,+000,1",,"SYN05242260 32996 23404 10410 20179 40012 82030 333 58000=",
"42260099999","2025-05-13T12:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","320,1,N,0103,1","99999,9,9,N","004000,1,9,9","+0316,1","+0203,1","10021,1","09,0000,2,1","9,1,02,1","6,1,02,1",,,,"03,1,+00800,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00800,1,99,9,99,9",,,"9,9,999,9,+025,1","95,1","SYN07042260 21596 73220 10316 20203 40021 79596 83330 333 10418 58025 6990/=",
"42260099999","2025-05-14T03:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","270,1,N,0026,1","22000,1,9,N","004000,1,9,9","+0320,1","+0178,1","10053,1","24,0000,2,1",,,,,,"02,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,99999,9,99,9,99,9","240,N,+0248,1",,"9,9,999,9,+014,1",,"SYN08042260 22996 22705 10320 20178 40053 82030 333 20248 58014 6990/ 555 00000 10063=",
"42260099999","2025-05-15T00:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","180,1,N,0015,1","22000,1,9,N","004000,1,9,9","+0266,1","+0206,1","10027,1",,,,,,,"02,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,99999,9,99,9,99,9",,,"9,9,999,9,+004,1",,"SYN05242260 32996 21803 10266 20206 40027 82030 333 58004=",
"42260099999","2025-05-15T06:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","320,1,N,0036,1","22000,1,9,N","004000,1,9,9","+0404,1","+0169,1","10034,1",,,,,,,"99,9,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9",,,"9,9,999,9,-014,1",,"SYN05242260 32996 13207 10404 20169 40034 80030 333 59014=","Q01    003SCCGA1"
"42260099999","2025-05-15T09:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","320,1,N,0031,1","22000,1,9,N","004000,1,9,9","+0426,1","+0194,1","10014,1",,,,,,,"01,1,+99999,9,05,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,99999,9,99,9,99,9",,,"9,9,999,9,-005,1",,"SYN05242260 32996 13206 10426 20194 40014 81020 333 59005=",
"42260099999","2025-05-16T00:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","999,9,V,0010,1","22000,1,9,N","004000,1,9,9","+0263,1","+0170,1","10012,1",,,,,,,"01,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,99999,9,99,9,99,9",,,"9,9,999,9,-017,1",,"SYN05242260 32996 19902 10263 20170 40012 81030 333 59017=",
"42260099999","2025-05-16T15:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","360,1,N,0036,1","99999,9,9,N","004000,1,9,9","+0353,1","+0181,1","10014,1","12,0000,9,1","9,1,02,1","1,1,02,1",,,,"01,1,+00800,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,01,1,99,9,00800,1,99,9,99,9",,,"9,9,999,9,+009,1","03,1","SYN06442260 21596 63607 10353 20181 40014 70391 81930 333 58009 6990/=","Q01  00002PRCP12"
"42260099999","2025-05-17T00:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","160,1,N,0046,1","99999,9,9,N","004000,1,9,9","+0320,1","+0209,1","10008,1","21,0000,9,1","9,1,02,1","2,1,02,1",,,,"01,1,+00800,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,01,1,99,9,00800,1,99,9,99,9",,,"9,9,999,9,+000,1","17,1","SYN06442260 21596 61609 10320 20209 40008 71792 81930 333 58000 6990/=","Q01  00002PRCP21"
"42260099999","2025-05-17T15:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","004000,1,9,9","+0294,1","+0202,1","10007,1","12,0000,9,1",,,,,,"03,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9",,,"9,9,999,9,-010,1",,"SYN05842260 22596 69902 10294 20202 40007 83530 333 59010 6990/=","Q01  00002PRCP12"
"42260099999","2025-05-18T03:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","180,1,N,0015,1","99999,9,9,N","004000,1,9,9","+0338,1","+0212,1","10033,1","24,0000,9,1",,,,,,,,,,,"240,N,+0262,1",,"9,9,999,9,+011,1",,"SYN07442260 22996 01803 10338 20212 40033 333 20262 58011 6990/ 555 00000 10063=","Q01  00002PRCP24"
"42260099999","2025-05-18T12:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","270,1,N,0015,1","22000,1,9,N","004000,1,9,9","+0420,1","+0198,1","09978,1",,,,,,,"03,1,+00800,1,09,1",,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,00800,1,99,9,99,9",,,"9,9,999,9,-025,1",,"SYN05842260 32596 32703 10420 20198 49978 83300 333 10425 59025=",
"42260099999","2025-05-21T03:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","090,1,N,0021,1","22000,1,9,N","004000,1,9,9","+0346,1","+0239,1","10008,1",,"0,1,02,1","0,1,02,1",,,,"01,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9","240,N,+0299,1",,"9,9,999,9,+002,1","05,1","SYN07442260 31596 10904 10346 20239 40008 70500 81500 333 20299 58002 555 10063=",
"42260099999","2025-05-21T09:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","070,1,N,0015,1","22000,1,9,N","004000,1,9,9","+0420,1","+0228,1","09984,1",,,,,,,"01,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9",,,"9,9,999,9,+012,1",,"SYN05242260 32596 10703 10420 20228 49984 81500 333 58012=",
"42260099999","2025-05-21T12:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","090,1,N,0026,1","22000,1,9,N","004000,1,9,9","+0410,1","+0211,1","09952,1",,"9,1,02,1","0,1,02,1",,,,"02,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,00800,1,99,9,99,9",,,"9,9,999,9,+000,1","02,1","SYN06442260 31596 40905 10410 20211 49952 70290 82830 333 10425 58000=",
"42260099999","2025-05-21T18:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","020,1,N,0067,1","99999,9,9,N","004000,1,9,9","+0220,2","+0202,1","10023,1","15,0070,3,1","9,1,02,1","6,1,02,1",,,,"01,1,+00800,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,01,1,99,9,00800,1,99,9,99,9",,,"9,9,999,9,+031,1","01,1","SYN06442260 21596 60213 10220 20202 40023 70196 81930 333 58031 6007/=",
"42260099999","2025-05-23T00:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","050,1,N,0031,1","22000,1,9,N","004000,1,9,9","+0273,1","+0213,1","10006,1",,"0,1,02,1","0,1,02,1",,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9",,,"9,9,999,9,-002,1","05,1","SYN05842260 31996 20506 10273 20213 40006 70500 80001 333 59002=","Q01    003SCCGA1"
"42260099999","2025-05-23T03:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","090,1,N,0041,1","99999,9,9,N","004000,1,9,9","+0306,1","+0228,1","10013,1",,"0,1,02,1","0,1,02,1",,,,,,,,,"240,N,+0273,1",,"9,9,999,9,-027,1","05,1","SYN05842260 31996 00908 10306 20228 40013 70500 333 20273 59027=",
"42260099999","2025-05-23T06:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","090,1,N,0041,1","99999,9,9,N","004000,1,9,9","+0350,1","+0230,1","10001,1",,,,,,,,,,,,,,"9,9,999,9,-030,1",,"SYN04642260 32996 00908 10350 20230 40001 333 59030=",
"42260099999","2025-05-24T15:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","090,1,N,0041,1","22000,1,9,N","004000,1,9,9","+0352,1","+0209,1","09974,1",,,,,,,"01,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9",,,"9,9,999,9,+006,1",,"SYN05242260 32596 10908 10352 20209 49974 81500 333 58006=",
"42260099999","2025-05-25T03:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","070,1,N,0041,1","99999,9,9,N","004000,1,9,9","+0250,1","+0215,1","10032,1","24,0010,3,1","2,1,02,1","2,1,02,1",,,,"01,1,+00800,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,01,1,99,9,00800,1,99,9,99,9","240,N,+0232,1",,"9,9,999,9,+030,1","10,1","SYN08642260 21596 60708 10250 20215 40032 71022 81930 333 20232 58030 6001/ 555 00012 10079=",
"42260099999","2025-05-25T09:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","050,1,N,0036,1","22000,1,9,N","004000,1,9,9","+0345,1","+0228,1","10013,1",,,,,,,"02,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,00800,1,99,9,99,9",,,"9,9,999,9,+041,1",,"SYN05242260 32596 40507 10345 20228 40013 82530 333 58041=",
"42260099999","2025-05-25T18:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","050,1,N,0031,1","22000,1,9,N","004000,1,9,9","+0307,1","+0234,1","10020,1",,,,,,,"01,1,+00800,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","04,99,1,01,1,99,9,00800,1,99,9,99,9",,,"9,9,999,9,+022,1",,"SYN05242260 32596 40506 10307 20234 40020 81330 333 58022=",
"42260099999","2025-05-27T00:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","050,1,N,0031,1","22000,1,9,N","004000,1,9,9","+0287,1","+0215,1","09994,1",,,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","03,99,1,00,1,99,9,99999,9,99,9,99,9",,,"9,9,999,9,-021,1",,"SYN05242260 32996 30506 10287 20215 49994 80001 333 59021=","Q01    003SCCGA1"
"42260099999","2025-05-27T18:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","004000,1,9,9","+0321,1","+0247,1","09978,1",,,,,,,,,,,,,,"9,9,999,9,-016,1",,"SYN04642260 32996 09902 10321 20247 49978 333 59016=",
"42260099999","2025-05-28T12:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","020,1,N,0046,1","22000,1,9,N","004000,1,9,9","+0387,1","+0227,1","09932,1",,,,,,,"02,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00800,1,99,9,99,9",,,"9,9,999,9,+009,1",,"SYN05842260 32596 20209 10387 20227 49932 82500 333 10406 58009=",
"42260099999","2025-05-30T09:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","340,1,N,0051,1","99999,9,9,N","004000,1,9,9","+0390,1","+0183,1","09935,1",,"1,1,02,1","1,1,02,1",,,,"02,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,00800,1,99,9,99,9",,,"9,9,999,9,+000,1","06,1","SYN05842260 31596 53410 10390 20183 49935 70611 82530 333 58000=",
"42260099999","2025-05-31T00:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","999,9,V,0010,1","22000,1,9,N","004000,1,9,9","+0288,1","+0218,1","09967,1",,,,,,,"01,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","04,99,1,01,1,99,9,00800,1,99,9,99,9",,,"9,9,999,9,+023,1",,"SYN05242260 32596 49902 10288 20218 49967 81530 333 58023=",
"42260099999","2025-06-01T03:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","180,1,N,0036,1","99999,9,9,N","004000,1,9,9","+0316,1","+0236,1","09990,1","24,0030,3,1",,,,,,"02,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,00800,1,99,9,99,9","240,N,+0247,1",,"9,9,999,9,+009,1",,"SYN08042260 22596 51807 10316 20236 49990 82540 333 20247 58009 6003/ 555 00026 10002=",
"42260099999","2025-06-01T09:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","290,1,N,0031,1","22000,1,9,N","004000,1,9,9","+0390,1","+0214,1","09973,1",,,,,,,"05,2,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","04,99,2,05,2,99,9,00800,1,99,9,99,9",,,"9,9,999,9,+022,1",,"SYN05242260 32596 42906 10390 20214 49973 85530 333 58022=",
"42260099999","2025-06-05T09:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","200,1,N,0021,1","22000,1,9,N","004000,1,9,9","+0366,1","+0169,1","10048,1",,"6,1,02,1","2,1,02,1",,,,"03,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,00800,1,99,9,99,9",,,"9,9,999,9,+020,1","01,1","SYN05842260 31596 32004 10366 20169 40048 70162 83530 333 58020=",
"42260099999","2025-06-11T12:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","360,1,N,0036,1","99999,9,9,N","004000,1,9,9","+0431,1","+0179,1","09960,1",,,,,,,,,,,,,,"9,9,999,9,+003,1",,"SYN05242260 32996 03607 10431 20179 49960 333 10447 58003=",
"42260099999","2025-06-17T09:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","090,1,N,0036,1","99999,9,9,N","004000,1,9,9","+0381,1","+0233,1","09946,1",,,,,,,"06,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,00800,1,99,9,99,9",,,"9,9,999,9,-011,1",,"SYN05242260 32596 60907 10381 20233 49946 86531 333 59011=",
"42260099999","2025-06-18T03:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","999,9,V,0005,1","99999,9,9,N","004000,1,9,9","+0289,1","+0254,1","09986,1","24,0440,3,1","2,1,02,1","2,1,02,1",,,,"03,1,+00450,1,06,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00450,1,99,9,99,9","240,N,+0260,1",,"9,9,999,9,+002,1","10,1","SYN08642260 21496 89901 10289 20254 49986 71022 83420 333 20260 58002 6044/ 555 00440 10087=",
"42260099999","2025-06-18T06:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","180,1,N,0015,1","99999,9,9,N","004000,1,9,9","+0321,1","+0244,1","09981,1",,"2,1,02,1","2,1,02,1",,,,"03,1,+00450,1,06,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00450,1,99,9,99,9",,,"9,9,999,9,-005,1","05,1","SYN05842260 31496 81803 10321 20244 49981 70522 83420 333 59005=",
"42260099999","2025-06-18T12:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","180,1,N,0026,1","99999,9,9,N","004000,1,9,9","+0346,1","+0239,1","09943,1",,,,,,,"02,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,00800,1,99,9,99,9",,,"9,9,999,9,-018,1",,"SYN05842260 32596 51805 10346 20239 49943 82830 333 10348 59018=",
"42260099999","2025-06-18T18:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","004000,1,9,9","+0313,1","+0230,1","09962,1",,,,,,,"05,1,+00800,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,05,1,99,9,00800,1,99,9,99,9",,,"9,9,999,9,-031,1",,"SYN05242260 32596 69902 10313 20230 49962 85930 333 59031=",
"42260099999","2025-06-19T00:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","090,1,N,0046,1","99999,9,9,N","004000,1,9,9","+0268,1","+0260,1","09957,1","21,0050,3,1","9,1,02,1","6,1,02,1",,,,"05,1,+00450,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00450,1,99,9,99,9",,,"9,9,999,9,-018,1","10,1","SYN06442260 21496 80909 10268 20260 49957 71096 85930 333 59018 6005/=",
"42260099999","2025-06-19T03:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","110,1,N,0026,1","99999,9,9,N","004000,1,9,9","+0274,1","+0255,1","09967,1","24,0050,3,1","6,1,02,1","2,1,02,1",,,,"03,1,+00450,1,07,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00450,1,99,9,99,9","240,N,+0267,1",,"9,9,999,9,-020,1","60,1","SYN08642260 21496 81105 10274 20255 49967 76062 83730 333 20267 59020 6005/ 555 00048 10092=",
"42260099999","2025-06-19T06:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","070,1,N,0021,1","99999,9,9,N","004000,1,9,9","+0317,1","+0266,1","09961,1",,"6,1,02,1","2,1,02,1",,,,"02,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00800,1,99,9,99,9",,,"9,9,999,9,-019,1","01,1","SYN05842260 31596 60704 10317 20266 49961 70162 82531 333 59019=",
"42260099999","2025-06-19T09:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","070,1,N,0026,1","99999,9,9,N","004000,1,9,9","+0333,1","+0263,1","09944,1","06,0000,2,1",,,,,,"02,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,02,1,99,9,00800,1,99,9,99,9",,,"9,9,999,9,-013,1",,"SYN05842260 22596 70705 10333 20263 49944 82530 333 59013 6990/=",
"42260099999","2025-06-19T12:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","160,1,N,0015,1","99999,9,9,N","004000,1,9,9","+0272,1","+0256,1","09950,1","09,0040,3,1","9,1,02,1","6,1,02,1",,,,"01,1,+00450,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,01,1,99,9,00450,1,99,9,99,9","240,M,+0344,1",,"9,9,999,9,+002,1","95,1","SYN07042260 21496 81603 10272 20256 49950 79596 81930 333 10344 58002 6004/=",
"42260099999","2025-06-19T15:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","050,1,N,0021,1","99999,9,9,N","004000,1,9,9","+0276,1","+0257,1","09957,1","12,0040,3,1","9,1,02,1","6,1,02,1",,,,"03,1,+00250,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00250,1,99,9,99,9",,,"9,9,999,9,-001,1","60,1","SYN06442260 21396 70504 10276 20257 49957 76096 83540 333 59001 6004/=",
"42260099999","2025-06-20T03:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","070,1,N,0026,1","99999,9,9,N","002000,1,9,9","+0282,1","+0269,1","09987,1","24,0050,3,1","6,1,02,1","2,1,02,1",,,,"05,1,+00250,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00250,1,99,9,99,9","240,N,+0273,1",,"9,9,999,9,+019,1","10,1","SYN08642260 21395 80705 10282 20269 49987 71062 85530 333 20273 58019 6005/ 555 00048 10097=",
"42260099999","2025-06-20T06:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","090,1,N,0036,1","99999,9,9,N","002000,1,9,9","+0296,1","+0269,1","09986,1",,"6,1,02,1","2,1,02,1",,,,"05,1,+00250,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00250,1,99,9,99,9",,,"9,9,999,9,+023,1","60,1","SYN05842260 31395 80907 10296 20269 49986 76062 85530 333 58023=",
"42260099999","2025-06-20T12:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","004000,1,9,9","+0307,1","+0279,1","09971,1","09,0110,3,1","9,1,02,1","6,1,02,1",,,,"02,1,+00450,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,02,1,99,9,00450,1,99,9,99,9","240,M,+0314,1",,"9,9,999,9,+023,1","10,1","SYN07042260 21496 79902 10307 20279 49971 71096 82930 333 10314 58023 6011/=",
"42260099999","2025-06-20T15:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","002000,1,9,9","+0264,1","+0262,1","09990,1","12,0430,3,1","9,1,02,1","6,1,02,1",,,,"04,1,+00450,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00450,1,99,9,99,9",,,"9,9,999,9,+032,1","95,1","SYN06442260 21495 89902 10264 20262 49990 79596 84930 333 58032 6043/=",
"42260099999","2025-06-20T18:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","999,9,V,0005,1","99999,9,9,N","004000,1,9,9","+0270,1","+0265,1","09994,1","15,0440,3,1","9,1,02,1","6,1,02,1",,,,"05,1,+00450,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00450,1,99,9,99,9",,,"9,9,999,9,+022,1","91,1","SYN06442260 21496 89901 10270 20265 49994 79196 85930 333 58022 6044/=",
"42260099999","2025-06-21T00:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","002000,1,9,9","+0269,1","+0245,1","09991,1","21,0440,3,1","6,1,02,1","2,1,02,1",,,,"02,1,+00450,1,07,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00450,1,99,9,99,9",,,"9,9,999,9,+021,1","10,1","SYN06442260 21495 69902 10269 20245 49991 71062 82730 333 58021 6044/=",
"42260099999","2025-06-21T03:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","050,1,N,0015,1","99999,9,9,N","004000,1,9,9","+0303,1","+0272,1","10003,1","24,0440,3,1","6,1,02,1","2,1,02,1",,,,"05,1,+00450,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,05,1,99,9,00450,1,99,9,99,9","240,N,+0263,1",,"9,9,999,9,+017,1","10,1","SYN07042260 21496 70503 10303 20272 40003 71062 85830 333 20263 58017 6044/=",
"42260099999","2025-06-21T09:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","160,1,N,0026,1","99999,9,9,N","004000,1,9,9","+0353,1","+0255,1","09976,1",,,,,,,"01,1,+00450,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,01,1,99,9,00450,1,99,9,99,9",,,"9,9,999,9,+001,1",,"SYN05242260 32496 71605 10353 20255 49976 81540 333 58001=",
"42260099999","2025-06-21T12:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","180,1,N,0026,1","99999,9,9,N","004000,1,9,9","+0318,1","+0254,1","09967,1",,"9,1,02,1","2,1,02,1",,,,"01,1,+00450,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,01,1,99,9,00450,1,99,9,99,9","240,M,+0357,1",,"9,9,999,9,-003,1","17,1","SYN06442260 31496 71805 10318 20254 49967 71792 81540 333 10357 59003=",
"42260099999","2025-06-21T15:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","999,9,V,0010,1","22000,1,9,N","004000,1,9,9","+0306,1","+0250,1","09984,1",,"9,1,02,1","1,1,02,1",,,,"04,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,00800,1,99,9,99,9",,,"9,9,999,9,-004,1","03,1","SYN05842260 31596 49902 10306 20250 49984 70391 84530 333 59004=",
"42260099999","2025-06-21T18:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0298,1","+0248,1","09986,1",,,,,,,"02,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,00800,1,99,9,99,9",,,"9,9,999,9,-005,1",,"SYN05242260 32596 40000 10298 20248 49986 82530 333 59005=",
"42260099999","2025-06-22T00:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","320,1,N,0021,1","22000,1,9,N","004000,1,9,9","+0291,1","+0242,1","09980,1",,"0,1,02,1","0,1,02,1",,,,"04,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,00800,1,99,9,99,9",,,"9,9,999,9,-009,1","05,1","SYN05842260 31596 43204 10291 20242 49980 70500 84530 333 59009=",
"42260099999","2025-06-22T03:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","320,1,N,0015,1","99999,9,9,N","004000,1,9,9","+0328,1","+0241,1","09990,1",,,,,,,"03,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00800,1,99,9,99,9","240,N,+0290,1",,"9,9,999,9,-010,1",,"SYN06842260 32596 53203 10328 20241 49990 83540 333 20290 59010 555 10141=",
"42260099999","2025-06-22T06:00:00","4","27.155831","77.960892","167.94","AGRA, IN","FM-12","99999","V020","050,1,N,0026,1","99999,9,9,N","004000,1,9,9","+0354,1","+0232,1","09985,1",,,,,,,"02,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00800,1,99,9,99,9",,,"9,9,999,9,-007,1",,"SYN05242260 32596 60505 10354 20232 49985 82531 333 59007=",
